"gene","Mean_Profile"
"PF3D7_1101500",15.316870722257
"PF3D7_1101600",28.2905801584659
"PF3D7_1101700",22.6464131355465
"PF3D7_1101800",22.3081279483152
"PF3D7_1101900",17.8107273757359
"PF3D7_1102100",17.2049758521748
"PF3D7_1102200",21.1155193203802
"PF3D7_1102300",29.5826958377402
"PF3D7_1102400",19.2877503855434
"PF3D7_1102500",16.8007909933848
"PF3D7_1102600",18.5628029071594
"PF3D7_1102700",18.9281716574967
"PF3D7_1102800",21.8061484907279
"PF3D7_1102900",26.1340967651767
"PF3D7_1103000",30.0533677308554
"PF3D7_1103100",22.4781419930348
"PF3D7_1103200",36.1576085593326
"PF3D7_1103300",39.1172172639319
"PF3D7_1103400",65.7551579366006
"PF3D7_1103500",55.7864751798202
"PF3D7_1103600",42.4222406513425
"PF3D7_1103700",34.2634009862223
"PF3D7_1103800",68.3742011092131
"PF3D7_1103900",62.6952316673688
"PF3D7_1104000",71.0657607929206
"PF3D7_1104100",40.888615337085
"PF3D7_1104200",51.9898426815887
"PF3D7_1104300",39.5568639839968
"PF3D7_1104400",37.6188269401217
"PF3D7_1104500",51.7484658231077
"PF3D7_1104600",91.2275074051387
"PF3D7_1104700",70.1635058573947
"PF3D7_1104800",88.9158297326915
"PF3D7_1104900",110.772509632763
"PF3D7_1105000",53.623817155705
"PF3D7_1105100",32.456198053058
"PF3D7_1105200",45.6874589171744
"PF3D7_1105300",47.8327599487864
"PF3D7_1105400",27.3244912049282
"PF3D7_1105500",33.2081936060356
"PF3D7_1105600",29.7348809950595
"PF3D7_1105700",39.5584659648673
"PF3D7_1105800",32.9892564835045
"PF3D7_1105900",67.4416448947667
"PF3D7_1106000",51.13300095171
"PF3D7_1106100",69.5556511751981
"PF3D7_1106200",73.766462546984
"PF3D7_1106300",75.2352572190708
"PF3D7_1106400",52.1519469862184
"PF3D7_1106500",74.7387247014081
"PF3D7_1106600",102.689129629114
"PF3D7_1106700",97.5949429945259
"PF3D7_1106800",64.2257307340466
"PF3D7_1106900",70.4683012799329
"PF3D7_1107000",36.8350348933718
"PF3D7_1107100",87.2624202314563
"PF3D7_1107200",129.82003142199
"PF3D7_1107300",123.894989941049
"PF3D7_1107400",47.7372425254463
"PF3D7_1107500",50.2201232729043
"PF3D7_1107600",79.6427698864767
"PF3D7_1107700",78.0804319683093
"PF3D7_1107800",79.6066574735819
"PF3D7_1107900",67.6513598606438
"PF3D7_1108000",35.0175394606312
"PF3D7_1108100",59.108380884379
"PF3D7_1108200",39.1804374105719
"PF3D7_1108300",28.7928639221382
"PF3D7_1108400",36.2842320866276
"PF3D7_1108500",29.0920101958226
"PF3D7_1108600",26.43959325995
"PF3D7_1108700",29.4546547991127
"PF3D7_1108800",48.8443291968825
"PF3D7_1108900",66.2641071646625
"PF3D7_1109000",113.091833670883
"PF3D7_1109100",95.0370338978586
"PF3D7_1109200",46.9691878736091
"PF3D7_1109300",26.9584141512295
"PF3D7_1109400",23.6166960826313
"PF3D7_1109500",16.6054659119536
"PF3D7_1109600",24.1188513217263
"PF3D7_1109700",26.7504691813036
"PF3D7_1109800",19.4938324079961
"PF3D7_1109900",20.5005990199217
"PF3D7_1110000",26.307944719541
"PF3D7_1110100",49.5738778062651
"PF3D7_1110200",51.6944314851729
"PF3D7_1110300",25.8033641940491
"PF3D7_1110400",64.3441250119988
"PF3D7_1110500",97.8854473361513
"PF3D7_1110600",79.9723329426305
"PF3D7_1110700",96.3064430327473
"PF3D7_1110800",63.2193195559828
"PF3D7_1110900",70.9285683598915
"PF3D7_1111000",56.6502754065958
"PF3D7_1111100",50.0238457276644
"PF3D7_1111200",45.2851620586765
"PF3D7_1111300",34.4532534475481
"PF3D7_1111400",43.4027192877376
"PF3D7_1111500",44.4487166142575
"PF3D7_1111600",71.9163834573663
"PF3D7_1111700",47.5580534867766
"PF3D7_1111800",45.5094714187444
"PF3D7_1111900",29.7753335673932
"PF3D7_1112000",23.2615932787854
"PF3D7_1112100",50.3675962387658
"PF3D7_1112200",68.7261553956376
"PF3D7_1112300",44.3260690448177
"PF3D7_1112400",37.1656293459754
"PF3D7_1112500",45.1466096885076
"PF3D7_1112600",53.3826630531394
"PF3D7_1112700",40.3870740619067
"PF3D7_1112800",65.9758177721079
"PF3D7_1112900",44.679647090245
"PF3D7_1113000",55.564755810238
"PF3D7_1113100",63.4416280755255
"PF3D7_1113200",30.1708691514759
"PF3D7_1113300",40.1382417400359
"PF3D7_1113400",36.1626897765114
"PF3D7_1113500",27.0863531647386
"PF3D7_1113600",26.8012510912343
"PF3D7_1113700",30.3306324508617
"PF3D7_1113800",23.9418396944086
"PF3D7_1113900",35.4738531281147
"PF3D7_1114000",34.8502079460622
"PF3D7_1114100",27.9835079880045
"PF3D7_1114200",23.1624143767731
"PF3D7_1114300",21.6629433984978
"PF3D7_1114400",40.636976852621
"PF3D7_1114500",34.9451250895664
"PF3D7_1114600",47.4304222622722
"PF3D7_1114700",47.5235650898608
"PF3D7_1114800",44.9303570572932
"PF3D7_1114900",64.007370657335
"PF3D7_1115000",55.2259664210618
"PF3D7_1115100",47.5254286097324
"PF3D7_1115200",30.7979344203971
"PF3D7_1115300",32.3129003717084
"PF3D7_1115400",27.6719966607974
"PF3D7_1115500",27.6120676917551
"PF3D7_1115600",30.6205003368995
"PF3D7_1115700",31.4131853196347
"PF3D7_1115800",33.1039288636784
"PF3D7_1115900",24.7117247966498
"PF3D7_1116000",32.7929301555963
"PF3D7_1116100",40.7429483443019
"PF3D7_1116200",38.1146055525774
"PF3D7_1116300",41.1995487846964
"PF3D7_1116400",51.2710756668171
"PF3D7_1116500",42.1861057683759
"PF3D7_1116600",45.6153814719476
"PF3D7_1116700",36.8690434916242
"PF3D7_1116800",28.9687833780737
"PF3D7_1116900",40.2265249643241
"PF3D7_1117000",57.8525085016984
"PF3D7_1117100",46.911068625725
"PF3D7_1117200",85.4289829798003
"PF3D7_1117300",79.1238974854142
"PF3D7_1117400",56.0431155534736
"PF3D7_1117500",44.7058715326274
"PF3D7_1117600",29.6722473051027
"PF3D7_1117700",19.1589958834839
"PF3D7_1117800",35.1606376040781
"PF3D7_1117900",59.6328438761602
"PF3D7_1118000",52.8340374337677
"PF3D7_1118100",47.3237131881028
"PF3D7_1118200",38.8125098529947
"PF3D7_1118300",43.9557181923417
"PF3D7_1118400",37.4948392332072
"PF3D7_1118500",72.7035436503544
"PF3D7_1118600",98.5549268236954
"PF3D7_1118700",49.0801690421477
"PF3D7_1118800",43.685521601526
"PF3D7_1118900",50.3605794057566
"PF3D7_1119000",48.3596617978754
"PF3D7_1119100",66.5261617877933
"PF3D7_1119200",69.2781605137885
"PF3D7_1119300",57.1450377740473
"PF3D7_1119400",91.0572411023703
"PF3D7_1119500",59.0423433523571
"PF3D7_1119600",38.1538565328465
"PF3D7_1119700",23.0999237292413
"PF3D7_1119800",23.7966621917316
"PF3D7_1119900",45.4637381789633
"PF3D7_1120000",43.2794511789305
"PF3D7_1120100",35.8321272810552
"PF3D7_1120200",35.4203882362992
"PF3D7_1120300",34.0000395115189
"PF3D7_1120400",37.306031951146
"PF3D7_1120500",59.1238807131702
"PF3D7_1120600",58.4759151139986
