"gene","Mean_Profile"
"PF3D7_0601000",20.3212280698042
"PF3D7_0601100",24.9361954464387
"PF3D7_0601200",17.054794081836
"PF3D7_0601300",29.8432635617485
"PF3D7_0601500",17.8513881025847
"PF3D7_0601600",29.3750521105724
"PF3D7_0601700",27.9006125336393
"PF3D7_0601800",23.2038539737497
"PF3D7_0601900",21.6845581622746
"PF3D7_0602000",60.4648378043022
"PF3D7_0602100",43.1654324255023
"PF3D7_0602200",43.069184116083
"PF3D7_0602300",46.5346011703239
"PF3D7_0602400",60.7297999677295
"PF3D7_0602500",61.9862409073356
"PF3D7_0602600",83.153387843483
"PF3D7_0602700",87.0918575829667
"PF3D7_0602800",86.7197346049751
"PF3D7_0602900",69.1876048156852
"PF3D7_0603000",74.1864364423447
"PF3D7_0603100",79.3881528122454
"PF3D7_0603200",76.2215671973499
"PF3D7_0603300",59.0165954571676
"PF3D7_0603400",46.9163607569855
"PF3D7_0603500",43.1503338234766
"PF3D7_0603600",49.1790447519148
"PF3D7_0603700",34.3437311963156
"PF3D7_0603800",35.6751997578107
"PF3D7_0603900",42.1199425277425
"PF3D7_0604000",54.6850296585732
"PF3D7_0604100",57.5958092462747
"PF3D7_0604200",33.248919081151
"PF3D7_0604300",43.1251333163166
"PF3D7_0604400",37.1601438078709
"PF3D7_0604500",95.7939854647158
"PF3D7_0604600",126.968262965117
"PF3D7_0604700",85.3987455502044
"PF3D7_0604800",56.0544969133329
"PF3D7_0604900",31.198641596618
"PF3D7_0605000",34.5850131912429
"PF3D7_0605100",38.0340516019917
"PF3D7_0605200",38.7519624679288
"PF3D7_0605300",46.0206415366937
"PF3D7_0605400",50.2160871146901
"PF3D7_0605500",48.7938876289864
"PF3D7_0605600",36.9488562806107
"PF3D7_0605700",50.0989216809339
"PF3D7_0605800",40.8785778892385
"PF3D7_0605900",28.739581689066
"PF3D7_0606000",41.5770732290611
"PF3D7_0606100",37.4102495943052
"PF3D7_0606200",40.9791966310196
"PF3D7_0606300",36.1168798319514
"PF3D7_0606400",44.4067770669839
"PF3D7_0606500",80.365157925432
"PF3D7_0606600",56.9692637092357
"PF3D7_0606700",33.4696004359377
"PF3D7_0606800",31.1197549339174
"PF3D7_0606900",17.9703389750445
"PF3D7_0607000",50.3205378641458
"PF3D7_0607100",55.623924657094
"PF3D7_0607200",68.4284263282064
"PF3D7_0607300",72.5957704133868
"PF3D7_0607400",87.3540367972167
"PF3D7_0607500",81.6458882486255
"PF3D7_0607600",78.2337429559593
"PF3D7_0607700",131.745543720501
"PF3D7_0607800",133.758319952065
"PF3D7_0607900",86.6818374034879
"PF3D7_0608000",50.9593958170522
"PF3D7_0608100",56.389532809073
"PF3D7_0608200",47.9808931525735
"PF3D7_0608300",66.9751913955232
"PF3D7_0608310",56.3714703414069
"PF3D7_0608400",48.4068410037388
"PF3D7_0608500",27.3672972257018
"PF3D7_0608600",31.762298133901
"PF3D7_0608700",24.9378445355238
"PF3D7_0608800",17.5505744371331
"PF3D7_0608900",23.9550043445544
"PF3D7_0609000",72.263232466535
"PF3D7_0609100",55.9427744684787
"PF3D7_0609200",49.5505532659741
"PF3D7_0609300",86.9450396427086
"PF3D7_0609400",74.020239448705
"PF3D7_0609500",39.0393901026679
"PF3D7_0609600",42.2149858816374
"PF3D7_0609700",63.2351552438402
"PF3D7_0609800",53.4979522433745
"PF3D7_0609900",74.3653981396741
"PF3D7_0610000",115.861132120372
"PF3D7_0610100",133.416411051401
"PF3D7_0610200",103.682612763636
"PF3D7_0610300",34.5520501675906
"PF3D7_0610400",37.6250158475028
"PF3D7_0610500",33.4992249223925
"PF3D7_0610600",42.3269488539212
"PF3D7_0610700",23.5187845076596
"PF3D7_0610800",56.8728378906935
"PF3D7_0610900",59.0998636366405
"PF3D7_0611000",25.8057565864328
"PF3D7_0611100",32.6371685938166
"PF3D7_0611200",28.2404021752029
"PF3D7_0611300",30.7694609773638
"PF3D7_0611400",25.1880451320262
"PF3D7_0611500",40.0195202584864
"PF3D7_0611600",38.7109237248087
"PF3D7_0611700",30.4573370571717
"PF3D7_0611800",73.940620579001
"PF3D7_0611900",49.5086444186545
"PF3D7_0612000",62.8038774843538
"PF3D7_0612100",57.6928208629419
"PF3D7_0612200",61.6692874755727
"PF3D7_0612300",34.3717072034122
"PF3D7_0612400",50.3702834408436
"PF3D7_0612500",64.5908487560816
"PF3D7_0612600",58.3232574456341
"PF3D7_0612700",61.7173311465044
"PF3D7_0612800",69.4421992437855
"PF3D7_0612900",54.3391763466801
"PF3D7_0613000",39.8377351945201
"PF3D7_0613100",43.2449950972793
"PF3D7_0613200",67.0858991943918
"PF3D7_0613300",66.4410235362593
"PF3D7_0613400",46.4893170538337
"PF3D7_0613500",56.4449297365257
"PF3D7_0613600",54.5498371223953
"PF3D7_0613700",43.5539299133732
"PF3D7_0613800",103.446240969231
"PF3D7_0613900",85.5321156223854
"PF3D7_0614000",50.7090368611936
"PF3D7_0614100",49.3798610508794
"PF3D7_0614200",64.3694901469733
"PF3D7_0614300",32.8991025633977
"PF3D7_0614400",37.5585780304362
"PF3D7_0614500",40.7295351696371
"PF3D7_0614600",106.712575268509
"PF3D7_0614700",126.916964228614
"PF3D7_0614800",126.884363950349
"PF3D7_0614900",111.957748306009
"PF3D7_0615000",107.087323759109
"PF3D7_0615100",137.774674936197
"PF3D7_0615200",81.8654903446409
"PF3D7_0615300",109.222822717506
"PF3D7_0615400",84.8152246024196
"PF3D7_0615500",55.5212926381306
"PF3D7_0615600",47.5164047552628
"PF3D7_0615700",48.0776030408804
"PF3D7_0615800",71.0809225977114
"PF3D7_0615900",65.0314368985535
"PF3D7_0616000",25.6057745721889
"PF3D7_0616100",28.5779733351306
"PF3D7_0616200",48.6166064602659
"PF3D7_0616300",37.7262145772471
"PF3D7_0616400",63.4673336671445
"PF3D7_0616500",147.81156573764
"PF3D7_0616600",138.748977782798
"PF3D7_0616700",50.7150772181262
"PF3D7_0616800",38.410861169114
"PF3D7_0616900",53.9889426794931
"PF3D7_0617000",57.9988799912013
"PF3D7_0617100",39.7817560993865
"PF3D7_0617200",32.3504024275347
"PF3D7_0617300",41.9876668710326
"PF3D7_0617800",27.3504846288322
"PF3D7_0617900",22.3343483798763
"PF3D7_0618000",46.7881217437616
"PF3D7_0618100",45.5579041097771
"PF3D7_0618200",38.6130550925739
"PF3D7_0618300",23.4823007357121
"PF3D7_0618400",45.7286377222806
"PF3D7_0618500",58.2709703061215
"PF3D7_0618600",62.4313842986662
"PF3D7_0618700",92.1349693375129
"PF3D7_0618800",98.3017833622128
"PF3D7_0618900",99.660680668178
"PF3D7_0619000",73.2499282394975
"PF3D7_0619100",43.1315337634011
"PF3D7_0619200",107.095520330308
"PF3D7_0619300",100.782388158537
"PF3D7_0619400",46.6415950670929
"PF3D7_0619500",58.3794770319854
"PF3D7_0619600",89.5016694804871
"PF3D7_0619700",125.513910984995
"PF3D7_0619800",54.8570290263239
"PF3D7_0619900",26.6795889436557
"PF3D7_0620000",45.5484142033056
"PF3D7_0620100",54.186012076676
"PF3D7_0620200",69.8973235923244
"PF3D7_0620300",71.007025155572
"PF3D7_0620400",49.1033987488338
"PF3D7_0620500",60.7969836545356
"PF3D7_0620600",65.8134568744137
"PF3D7_0620700",57.5312176217501
"PF3D7_0620800",63.9333037030103
"PF3D7_0620900",68.7263941289341
"PF3D7_0621000",77.4036736783646
"PF3D7_0621100",69.1936811082151
"PF3D7_0621200",32.7234471383255
"PF3D7_0621300",46.2772516197564
