"gene","Mean_Profile"
"PF3D7_1200610",29.2141050356545
"PF3D7_1200700",25.7513945979191
"PF3D7_1200800",23.6529166968011
"PF3D7_1200900",18.6694446399384
"PF3D7_1201000",19.52664128843
"PF3D7_1201100",23.185603141952
"PF3D7_1201200",27.5691924054889
"PF3D7_1201300",63.0125432055721
"PF3D7_1201400",43.0141104725634
"PF3D7_1201500",57.2033974160498
"PF3D7_1201600",60.5350499642582
"PF3D7_1201700",54.5379486463157
"PF3D7_1201800",54.7772759576988
"PF3D7_1201900",44.4485990640426
"PF3D7_1202000",33.7999179869335
"PF3D7_1202100",42.6768600042974
"PF3D7_1202200",60.018259213065
"PF3D7_1202300",68.5958943166567
"PF3D7_1202400",89.7272699910921
"PF3D7_1202500",55.7757378880447
"PF3D7_1202600",41.813472465237
"PF3D7_1202700",33.2599173086234
"PF3D7_1202800",27.075500629824
"PF3D7_1202900",19.5900258804956
"PF3D7_1203000",120.763175272892
"PF3D7_1203100",93.2682742449232
"PF3D7_1203200",72.1392527189896
"PF3D7_1203300",99.9829480831714
"PF3D7_1203400",109.015464696081
"PF3D7_1203500",105.115775050545
"PF3D7_1203600",72.3458672207053
"PF3D7_1203700",57.4300987255295
"PF3D7_1203800",40.5891193847854
"PF3D7_1203900",36.2245422818309
"PF3D7_1204000",61.034567363814
"PF3D7_1204100",93.8029359766698
"PF3D7_1204200",57.9637460209453
"PF3D7_1204300",37.1323557376078
"PF3D7_1204400",40.590399966824
"PF3D7_1204500",42.9422058820506
"PF3D7_1204600",42.5797020597672
"PF3D7_1204700",27.6294390285783
"PF3D7_1204900",29.804540468643
"PF3D7_1205000",62.3393814793552
"PF3D7_1205100",47.4111482487624
"PF3D7_1205200",47.5001488926908
"PF3D7_1205300",56.9133491029474
"PF3D7_1205400",60.212316738629
"PF3D7_1205500",126.521103621784
"PF3D7_1205600",57.0572999933843
"PF3D7_1205700",40.0836259639329
"PF3D7_1205800",91.0314456718311
"PF3D7_1205900",124.645540303492
"PF3D7_1206000",43.2435580819965
"PF3D7_1206100",40.3967489764056
"PF3D7_1206200",30.2576284820746
"PF3D7_1206300",36.8659503456643
"PF3D7_1206400",27.9207218383564
"PF3D7_1206500",85.6993145218129
"PF3D7_1206600",93.8414413702481
"PF3D7_1206700",53.3995189753064
"PF3D7_1206800",55.2388285620787
"PF3D7_1206900",87.1540460872203
"PF3D7_1207000",80.6243605392343
"PF3D7_1207100",66.6498395938766
